OBJECTID,TRAIL_NAME,TRAIL_SYSTEM,ALIAS,LABEL,TRAIL_ID,TRAIL_TYPE,TRAIL_SURFACE,TRAIL_STATUS,TRAIL_RESTRICTIONS,PEDESTRIAN_ACCESS,BIKE_ACCESS,HORSE_ACCESS,CIRCUIT_TRAIL,ECG_TRAIL,SRT_TRAIL,DRG_TRAIL,MILES,COMMENTS,NMT911_TRAIL,Shape__Length
1476,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.12818193,,N,269.587298444204
1477,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.07132415,,N,150.059687625624
1478,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03522267,,N,74.0377160582987
1479,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.10508057,,N,221.230346258248
1480,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03894565,,N,81.9362830726421
1481,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00263549,,N,5.55296467581934
1482,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.60310125,,N,1267.60515275354
1483,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02360244,,N,49.5903343522533
1484,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.13397142,,N,281.831217658334
1485,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.3198912,,N,672.910663682109
1486,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.01158976,,N,24.4095576311331
1487,Minor Trail,SRT_TOWPATH,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0057954,,Y,12.1871486232535
1488,Manayunk Canal Towpath,SRT_TOWPATH,,Schuylkill River Trail,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.07797768,,Y,163.966402212744
1489,Lincoln Drive Trail,WISSAHICKON,,Lincoln Drive Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.08489527,,N,178.615959067482
1490,Lincoln Drive Trail,WISSAHICKON,,Lincoln Drive Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.06048356,,N,127.072049886059
1491,Fountain Street Spur,SRT_TOWPATH,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.02053105,,Y,43.2074794983538
1492,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.00743217,,N,15.6027088226082
1493,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.1039344,,N,218.730282018568
1494,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00832374,,N,17.4811140994523
1495,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MAJOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01639432,,N,34.4966317378113
1496,Minor Trail,WEST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04779212,,N,100.481627501833
1497,Minor Trail,WEST_FAIRMOUNT,Mighty Mouse,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03490176,,N,73.4110599151711
1498,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.5931474,<Null>,N,1247.99919920316
1499,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.15310908,<Null>,N,322.303465148269
1500,Minor Trail,WISSAHICKON,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.12001414,<Null>,N,252.815838652223
1501,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04639426,,N,97.4925652965732
1502,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.13827368,,N,290.402820613841
1503,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03353964,<Null>,N,70.6627279406132
1504,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.29924609,,N,630.116440482408
1505,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04452527,,N,93.8022633742011
1506,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.14501417,<Null>,N,305.409956533509
1507,Minor Trail,WISSAHICKON,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02452594,<Null>,N,51.6161755756503
1508,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02599019,,N,54.6180222474743
1509,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03025826,,N,63.7325738926962
1510,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00522751,,N,10.9820893571557
1511,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05537749,<Null>,N,116.531970968612
1512,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.07317369,,N,153.940015477753
1513,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04742429,,N,99.9105826222387
1514,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00826929,,N,17.3649692976317
1515,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00309374,,N,6.49643290490904
1516,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.4287859,<Null>,N,901.470076717341
1517,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06053739,,N,127.511906824147
1518,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.14206479,<Null>,N,298.837009473174
1519,Lincoln Drive Trail,WISSAHICKON,,Lincoln Drive Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.46304881,,N,973.885551725422
1520,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.58986388,,N,1242.03567145959
1521,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.00695206,,N,14.6393354583643
1522,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.11693394,,N,245.607931560146
1523,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01784295,,N,37.5085180304446
1524,Monastery Driveway,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.10585624,,N,222.920764817273
1525,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00179118,,N,3.76948554205568
1526,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.02694343,,N,56.6788816259536
1527,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04476805,,N,94.0560746280209
1528,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0029767,,N,6.26887218468415
1529,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03645649,,N,76.8168184929438
1530,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01408882,,N,29.5867091780642
1531,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04362327,,N,91.6934876376248
1532,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.02126052,,N,44.8044426338854
1533,Baxter Trail,NORTH_DELAWARE,,Baxter Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.0166834,,N,35.1418332311852
1534,Baxter Trail,NORTH_DELAWARE,,Baxter Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.0219737,,N,46.2747100336224
1535,Baxter Trail,NORTH_DELAWARE,,Baxter Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.02479677,,N,52.1446382501086
1536,Baxter Trail,NORTH_DELAWARE,,Baxter Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.01324325,,N,27.8958309674812
1537,Baxter Trail,NORTH_DELAWARE,,Baxter Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.00499027,,N,10.5116131926011
1538,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01154388,,N,24.2888239380208
1539,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0230811,,N,48.6319886352426
1540,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03382389,,N,71.2825460360667
1541,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01426698,,N,29.9673068347303
1542,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03518797,,N,74.1558132853018
1543,Baxter Trail,NORTH_DELAWARE,,Baxter Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.01115631,,N,23.4966462664861
1544,Baxter Trail,NORTH_DELAWARE,,Baxter Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.00666357,,N,14.0253570733925
1545,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00645539,,N,13.5523018631192
1546,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.02477043,,N,52.1142631705443
1547,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0165093,,N,34.7061323043264
1548,Minor Trail,NORTH_DELAWARE,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04886652,,N,102.834025955745
1549,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.24709232,,N,520.414159517287
1550,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.21717113,,N,456.610576869008
1551,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01280111,,N,26.9755958297678
1552,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.15244109,,N,320.301097756908
1553,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01379147,,N,28.9914071079719
1554,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01907059,,N,40.1893227654877
1555,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.08136206,,N,171.269157001232
1556,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.46277587,,N,974.278627315907
1557,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03728749,,N,78.3504663379832
1558,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00991094,,N,20.8805589861327
1559,White Trail,WISSAHICKON,,White Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00986103,,N,20.7690629343966
1560,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01560858,,N,32.8115676703719
1561,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.06725803,,N,141.714920672468
1562,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.10616065,,N,222.90641946039
1563,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.04746578,,N,99.8909745556164
1564,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.00423786,,N,8.90389958157354
1565,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.11387331,,N,239.214241777902
1566,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0149777,,N,31.5649871276718
1567,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03627304,,N,76.2908441236513
1568,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02653516,,N,55.9246514263026
1569,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.13162575,,N,276.959831050358
1570,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05145091,,N,108.125712348661
1571,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0093259,,N,19.655288046625
1572,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09386863,,N,197.550788215041
1573,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,1.64258608,,N,3459.03424028333
1574,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04300882,,N,90.486081489235
1575,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06697419,,N,140.784475392809
1576,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05952492,,N,125.3091773832
1577,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.26251177,,N,552.527091966423
1578,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.01199788,,N,25.2878824220204
1579,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.07949512,,N,167.467392847907
1580,Minor Trail,POQUESSING_FLUEHR,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01677547,,N,35.3509630767014
1581,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02580306,,N,54.1941707797039
1582,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02675469,,N,56.3231107938584
1583,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01659837,,N,34.8834014813308
1584,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02425497,,N,51.0972779194754
1585,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03357222,,N,70.6806455462868
1586,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.04724714,,N,99.498480373941
1587,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01904963,,N,40.1294929187783
1588,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01327302,,N,27.9066796898695
1589,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.03070368,,N,64.7005267625492
1590,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.06045779,,N,127.37758747992
1591,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0038353,,N,8.05910965711467
1592,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.10365227,,N,217.963444642057
1593,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01643788,,N,34.6007847288482
1594,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02185631,,N,46.0327029491388
1595,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02827564,,N,59.5470611704674
1596,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03603772,,N,75.9028285762986
1597,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02572631,,N,54.0813035450435
1598,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01025836,,N,21.5926689025597
1599,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02739237,,N,57.5748316206565
1600,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01891894,,N,39.8513693096205
1601,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00669235,,N,14.1019842658672
1602,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02068419,,N,43.5305535906968
1603,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01411575,,N,29.6716485586211
1604,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00535389,,N,11.2580076522165
1605,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00766649,,N,16.1008962660686
1606,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04385334,,N,92.3030089188789
1607,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01318368,,N,27.7553862775996
1608,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01310505,,N,27.5921196104221
1609,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02377456,,N,49.9464325728208
1610,Minor Trail,PENNYPACK_HOLME,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.015272,,N,32.1319350131148
1611,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.12288145,,N,258.545776676651
1612,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02358476,,N,49.6408254385344
1613,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00388941,,N,8.17044645868629
1614,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00589559,,N,12.3810100531415
1615,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00286645,,N,6.02034472913241
1616,Axe Factory Lane,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00952373,,N,20.0772991374567
1617,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02006298,,N,42.2234134382627
1618,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01687878,,N,35.5773819485216
1619,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.327477,,N,690.183457900718
1620,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01264466,,N,26.5555862758113
1621,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01180828,,N,24.8894632134525
1622,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02246421,,N,47.1854453907953
1623,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06355321,,N,133.550108361456
1624,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0323356,,N,67.9690323959829
1625,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00786702,,N,16.536244584188
1626,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03286687,,N,69.053956636311
1627,Lavender Trail,WISSAHICKON,,Lavender Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02451025,,N,51.5453693746628
1628,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02716853,,N,57.2838921644411
1629,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03872038,,N,81.3367367688133
1630,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00887198,,N,18.6344462498476
1631,Orange Trail,WISSAHICKON,,Orange Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00622445,,N,13.123900603949
1632,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.10341163,,N,217.808746092771
1633,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.16593571,,N,348.931915654582
1634,Minor Trail,WISSAHICKON,,Minor Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01510128,,N,31.7164815702139
1635,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.21028895,,N,442.944959919355
1636,Yellow Trail,WISSAHICKON,,Yellow Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01023225,,N,21.5353228023252
1637,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.1174242,,N,247.026780843395
1638,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0768831,,N,161.748186267123
1639,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.06202498,,N,130.402006525512
1640,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.02311871,,N,48.6896812818568
1641,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.00874614,,N,18.4368035305667
1642,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.07487709,,N,157.725834593297
1643,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01093579,,N,23.0318301549442
1644,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.02229488,,N,46.86603206661
1645,Minor Trail,PENNYPACK,,Minor Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01235024,,N,26.0184395140399
